date	hour	precip	drivers_onduty	drivers_occupied	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings
2012-04-22	14	8	9651	9651	7723.7475	6088.94416667	50534	28822	79639.7256171	312378.140362
2012-04-22	15	14	9603	9603	7568.54861111	5891.26638889	46989	26882	78035.8670654	301925.051823
2012-04-22	16	8	9430	9430	6480.95777778	5038.30555556	39635	22753	70988.4164631	266001.602352
2012-04-22	17	10	9229	9227	6531.96583333	5081.65972222	43110	25139	71622.0384151	272283.500467
2012-04-22	18	12	9427	9427	7549.45861111	5531.92305556	46817	27653	77839.0504256	295907.537699
2012-04-22	19	26	9356	9356	7404.56777778	5215.82055556	46333	27038	75622.4711512	284423.955477
2012-04-22	20	25	9054	9054	6726.88305556	4561.25	42905	24998	69993.3625283	267980.129289
2012-04-22	21	31	8461	8461	6272.79527778	4204.81805556	39278	22949	68636.9871643	255861.56447
2012-04-22	22	35	7816	7816	5755.58916667	3853.74861111	34790	20431	66166.8564883	239310.17112
2012-04-22	23	45	6966	6964	4822.68638889	3211.66944444	26826	15906	57862.6523597	202644.765902
2012-04-23	0	11	5663	5663	3225.59916667	2096.76555556	16239	9932	43056.3509026	141455.533157
2012-04-23	1	9	3843	3843	1858.11972222	1237.38416667	9200	5680	27208.7712527	87235.6306771
2012-04-23	2	3	2363	2361	1061.06	685.147777778	5391	3409	14785.8356102	48021.1717097
2012-04-23	3	5	1622	1622	690.221111111	450.461388889	3597	2210	9500.40449823	31386.7285289
2012-04-23	4	3	1706	1706	677.280833333	466.068333333	3801	2413	11254.2860716	35805.7994782
2012-04-23	5	1	2712	2712	1115.00916667	758.273888889	6628	4398	18652.0854059	61217.9972425
2012-04-23	6	1	5566	5565	3090.55555556	2038.61527778	19874	13309	39969.1135867	137620.065514
2012-04-23	7	NA	8118	8117	6009.69416667	4221.97305556	35930	23543	62238.8215824	232228.045315
2012-04-23	8	NA	9334	9334	8033.96305556	6127.695	42587	27345	71452.4462277	292121.676098
2012-04-23	9	NA	9836	9836	8465.20472222	6133.37611111	40665	26340	69358.9162192	290734.583067
2012-04-23	10	NA	9854	9854	7521.26194444	5057.0925	36533	23198	61457.2382225	251299.910059
2012-04-23	11	NA	9595	9595	7091.89888889	4847.48555556	35965	22664	60257.0988143	245731.272489
2012-04-23	12	NA	9617	9616	7177.3725	4911.40583333	37420	23559	62226.3588313	255649.552754
2012-04-23	13	NA	9538	9538	6849.37583333	4580.76333333	37079	23143	60351.7738875	244120.922091
2012-04-23	14	NA	9940	9940	7422.63944444	5167.93277778	41185	25161	68105.4374721	274319.594951
2012-04-23	15	NA	9927	9927	7304.21694444	5332.39805556	40497	24622	70269.7302008	279024.782041
2012-04-23	16	NA	9741	9739	6044.53583333	4498.34277778	35799	21605	63358.8619543	262868.599235
2012-04-23	17	NA	10054	10052	7208.0375	5415.00944444	45441	27893	72116.030626	311649.592081
2012-04-23	18	NA	10937	10937	9124.99861111	6645.23805556	54275	33223	84755.2639638	374827.304456
2012-04-23	19	NA	10950	10950	8646.25194444	5709.75416667	51591	31561	82210.3663935	349474.538891
2012-04-23	20	NA	10556	10555	7922.29972222	5206.34722222	49116	30094	85057.7991047	326125.673215
2012-04-23	21	NA	10112	10112	7514.33111111	4939.03833333	46004	27871	86200.7473233	315677.115466
2012-04-23	22	NA	9700	9700	7158.84861111	4675.20583333	42565	25367	84165.4157334	300854.113121
2012-04-23	23	NA	8744	8744	5578.1	3485.14	30883	18457	64549.3280181	227718.731952
2012-04-24	0	NA	6812	6812	3707.84027778	2298.30638889	19446	11806	44703.0704346	152610.652352
2012-04-24	1	NA	4490	4489	2132.17444444	1326.20666667	11348	6931	27357.5881135	91728.5887543
2012-04-24	2	NA	2930	2930	1357.70194444	845.394722222	7413	4514	18189.025926	59215.1197243
2012-04-24	3	NA	1934	1933	818.185277778	500.597777778	4507	2814	10261.6935787	34741.9689435
2012-04-24	4	NA	1883	1881	751.575	499.125555556	4322	2724	11780.1477306	37748.2112246
2012-04-24	5	NA	2753	2752	1022.41222222	663.55	6477	4390	16368.8395653	54987.0983252
2012-04-24	6	NA	5995	5995	3039.065	1825.40666667	19290	12895	37131.1845851	128080.770459
2012-04-24	7	NA	8768	8768	6400.14833333	4096.65222222	38058	24643	60465.8551502	230544.235364
2012-04-24	8	NA	10043	10043	8499.2225	6262.34444444	46182	29396	71721.5599417	301089.750686
2012-04-24	9	NA	10572	10571	8991.10638889	6478.97944444	44254	28007	69320.491096	301561.829678
2012-04-24	10	NA	10522	10521	8064.74194444	5563.45138889	39120	24510	61430.8439208	265481.236748
2012-04-24	11	NA	10272	10272	7553.025	5240.29138889	37410	23466	56573.0999301	247133.93626
2012-04-24	12	NA	10358	10358	7894.53944444	5593.39416667	39867	24627	61229.4248824	266569.463349
2012-04-24	13	NA	10346	10345	7610.0175	5328.84666667	38233	23994	62474.0166538	264203.685174
2012-04-24	14	NA	10499	10499	8063.75611111	5794.57055556	42416	26146	69002.8977586	287329.921632
2012-04-24	15	NA	10273	10272	7745.19805556	5798.02055556	41642	25075	68505.5406166	285252.881221
2012-04-24	16	NA	9807	9807	5946.75388889	4595.34888889	34008	20485	59463.102778	254532.239097
2012-04-24	17	NA	9942	9942	6732.60916667	5367.51388889	41553	25619	66098.4743002	292128.083412
2012-04-24	18	NA	11008	11008	9103.61722222	6992.78555556	52694	32372	82377.6194531	375469.193436
2012-04-24	19	NA	11258	11258	9215.86361111	6532.65388889	53968	33240	85736.3592229	374281.193651
2012-04-24	20	NA	11148	11148	8653.42833333	5947.13638889	52164	31935	89559.5119069	351336.772758
2012-04-24	21	NA	10843	10843	8413.12222222	5810.54583333	50813	30700	92283.2531948	350109.814854
2012-04-24	22	NA	10540	10540	8115.4075	5538.33972222	48812	29159	93028.3004401	341821.075738
2012-04-24	23	NA	9805	9805	7094.69972222	4660.27888889	39689	23648	78599.9397816	285522.376743
2012-04-25	0	NA	8325	8324	4806.03416667	2978.68694444	24905	15021	54384.846251	190406.847089
2012-04-25	1	NA	5537	5536	2651.615	1635.03388889	13854	8630	31988.4459497	110346.544374
2012-04-25	2	NA	3343	3342	1530.92916667	939.936111111	8351	5082	18649.7599765	63283.3060225
2012-04-25	3	NA	2359	2359	1061.24194444	653.656944444	6236	3680	13108.5227558	44701.1267082
2012-04-25	4	NA	2163	2162	901.688055556	598.584166667	5074	3162	13588.5220442	44676.9103977
2012-04-25	5	NA	2919	2918	1076.38027778	726.956666667	6624	4478	18717.8752834	60857.9065909
2012-04-25	6	NA	5910	5910	3094.34472222	1887.33027778	19573	13221	39026.0586704	134299.973338
2012-04-25	7	NA	8650	8650	6247.17555556	4058.54527778	37371	24484	60432.7747921	229520.116941
2012-04-25	8	NA	9963	9963	8423.61972222	6282.12027778	45560	29036	70529.8517054	298853.509184
2012-04-25	9	NA	10437	10437	8907.27722222	6601.97611111	42850	27302	68421.0319659	300953.840076
2012-04-25	10	NA	10532	10531	8159.93583333	5678.01222222	39289	24699	61475.8508303	266940.529062
2012-04-25	11	NA	10488	10488	7931.065	5662.59194444	39122	24294	60497.7758822	264507.455373
2012-04-25	12	NA	10561	10561	8208.08	6075.4925	40359	24961	63506.7618795	281624.981186
2012-04-25	13	NA	10592	10592	8071.61222222	5973.07888889	39866	24709	67082.7677545	287542.541537
2012-04-25	14	NA	10708	10707	8405.56277778	6358.54027778	42683	26409	71584.3287999	305595.292148
2012-04-25	15	NA	10482	10480	8072.01111111	6256.92805556	40354	24535	70103.0521092	296187.725349
2012-04-25	16	0	10068	10067	6239.23194444	4974.97194444	33043	19959	59882.3525823	261440.626963
2012-04-25	17	NA	10058	10058	6918.00777778	5627.76888889	40113	24439	65854.7850777	293533.899411
2012-04-25	18	NA	11183	11182	9321.23055556	7203.90666667	51743	31487	81700.5845153	374969.950907
2012-04-25	19	NA	11498	11498	9729.00944444	7167.0375	55398	33640	86894.1732811	391795.414043
2012-04-25	20	NA	11384	11383	9003.78444444	6419.24444444	53498	32343	90568.3605982	363450.833302
2012-04-25	21	NA	11001	11001	8633.78861111	6056.98305556	53119	31760	95792.0988288	362496.230337
2012-04-25	22	NA	10886	10886	8603.19583333	6119.7775	52945	31290	99521.2866263	368783.363761
2012-04-25	23	NA	10383	10382	7783.82833333	5309.30722222	44501	26149	87003.2134406	320517.950417
2012-04-26	0	NA	9154	9152	5658.34472222	3536.69666667	29632	17668	63152.4671586	222828.360694
2012-04-26	1	NA	6470	6469	3317.95805556	2017.00805556	17722	10643	37672.1237138	131661.555474
2012-04-26	2	NA	4126	4122	2023.13805556	1233.72694444	11006	6709	23850.8127828	82563.2930101
2012-04-26	3	NA	2863	2863	1291.18666667	792.555555556	7179	4402	15541.3040618	53934.0470148
2012-04-26	4	NA	2390	2390	1045.28888889	691.628888889	5742	3533	15743.0905353	50757.3490077
2012-04-26	5	NA	3085	3084	1180.67	800.215555556	7305	4851	20839.3180283	67831.4437729
2012-04-26	6	NA	6005	6005	3151.55416667	1934.90138889	19970	13376	40166.7660902	137656.688166
2012-04-26	7	NA	8771	8771	6344.03555556	4215.07361111	37926	24723	62583.1188377	238198.45558
2012-04-26	8	NA	10193	10193	8516.29638889	6386.02305556	47020	29912	73823.0774927	308365.25019
2012-04-26	9	NA	10648	10648	9092.15694444	6788.06722222	44295	28203	71498.0989585	312566.465219
2012-04-26	10	NA	10697	10695	8523.16916667	6075.91694444	40843	25588	64157.3164419	283277.23792
2012-04-26	11	NA	10578	10578	8237.32416667	5996.73861111	40052	24790	62776.5609379	277904.121081
2012-04-26	12	NA	10679	10678	8296.13388889	6222.32777778	41775	25918	67094.5316119	292667.790168
2012-04-26	13	NA	10691	10691	8140.585	6030.365	41765	25793	70470.8449139	295624.288178
2012-04-26	14	NA	10839	10838	8638.40166667	6655.85722222	44599	27335	77462.1760719	322005.486973
2012-04-26	15	1	10521	10519	8284.51777778	6736.35361111	41187	24922	70255.9679995	303049.500303
2012-04-26	16	2	10161	10161	6469.17777778	5431.64888889	31434	18651	53877.0215677	251574.417997
2012-04-26	17	NA	10254	10254	7027.75861111	6042.57472222	36758	22361	59641.6032611	280097.168018
2012-04-26	18	NA	11178	11178	9431.3675	7785.40055556	48839	29865	78186.4159848	369706.862115
2012-04-26	19	NA	11433	11433	9696.32583333	7558.24805556	53158	32382	86389.8300776	390283.099062
2012-04-26	20	NA	11464	11463	9072.92694444	6618.13611111	53381	32279	90601.8408505	365851.759276
2012-04-26	21	NA	11251	11251	8988.21777778	6394.04833333	54061	32271	98047.4034693	374457.70268
2012-04-26	22	NA	11102	11102	9030.83083333	6551.44555556	54049	31739	102301.180118	383930.127261
2012-04-26	23	NA	10715	10714	8479.9575	5948.89416667	49875	29312	97060.0813627	357123.982312
2012-04-27	0	0	10037	10036	7047.97361111	4649.96555556	38311	22697	80008.2407934	288389.206275
2012-04-27	1	4	8207	8206	4773.26277778	2980.73944444	25575	15238	52248.3824055	188030.808884
2012-04-27	2	NA	5657	5656	3048.39055556	1854.31	16730	9918	34226.809805	120311.015909
2012-04-27	3	NA	3807	3807	1969.2175	1177.40055556	11029	6522	23173.6876771	79979.0363586
2012-04-27	4	NA	3169	3167	1499.66472222	990.101111111	8349	5027	22555.8534691	74500.7164914
2012-04-27	5	NA	3321	3321	1325.67	908.226111111	7902	5120	23875.9298223	77493.029261
2012-04-27	6	NA	5982	5981	3129.47916667	1949.20777778	19213	13009	41221.1300843	140733.665374
2012-04-27	7	NA	8818	8818	6242.46444444	4115.68138889	37076	23995	63220.1222714	236056.513849
2012-04-27	8	NA	10021	10020	8286.46361111	6186.75888889	44426	28227	73054.1736496	301107.183051
2012-04-27	9	NA	10435	10435	8778.06805556	6524.65305556	43099	27316	70634.7250135	304656.502747
2012-04-27	10	NA	10430	10427	8243.57777778	6015.25833333	40351	25037	64271.0420979	280684.227625
2012-04-27	11	NA	10224	10224	7899.07888889	5879.48416667	39600	24603	61413.5139324	271176.27229
2012-04-27	12	NA	10125	10125	7862.08361111	6298.05611111	40922	25181	67875.5672216	293114.027292
2012-04-27	13	NA	9144	9144	7137.815	5756.32027778	37556	23305	66735.2113635	277134.456044
2012-04-27	14	NA	10108	10107	7861.77722222	6318.89138889	41815	25285	72289.1457933	299175.620092
2012-04-27	15	NA	10070	10070	7737.23861111	6219.2425	38453	22920	67807.6496385	286164.597009
2012-04-27	16	NA	9860	9860	6181.97111111	5076.33666667	31338	18768	56585.3094661	251537.521475
2012-04-27	17	NA	10197	10196	6994.625	5925.7675	40159	23956	63353.8435544	291593.379263
2012-04-27	18	NA	11054	11054	9322.39972222	7564.96666667	52129	31104	81462.5237365	377441.66793
2012-04-27	19	NA	11449	11449	9742.62138889	7611.41638889	59227	34533	88094.089357	402008.687107
2012-04-27	20	NA	11557	11557	9452.10111111	7241.6375	59439	34175	90098.4216713	381038.95965
2012-04-27	21	NA	11358	11357	9249.60166667	6997.6125	59033	33450	91694.5640918	375564.504704
2012-04-27	22	NA	11335	11335	9370.51222222	7148.35722222	60710	34138	99457.9688015	392176.854022
2012-04-27	23	NA	10978	10978	9071.72222222	6917.95416667	59412	32934	97307.700836	381267.90302
2012-04-28	0	NA	10742	10741	8722.24388889	6381.79833333	53609	29934	92115.5023778	353838.9586
2012-04-28	1	NA	10314	10311	7875.55888889	5309.63416667	45915	25745	83980.7768475	308678.948384
2012-04-28	2	NA	9406	9405	6711.49638889	4259.98694444	38620	21737	72122.9892319	259388.747385
2012-04-28	3	NA	7954	7953	5203.96527778	3167.01611111	29253	16377	56864.9102121	199336.963051
2012-04-28	4	NA	6017	6014	3360.40777778	2194.64583333	18508	10648	42867.9982361	145699.709261
2012-04-28	5	NA	3573	3571	1525.65361111	1036.05222222	8391	5142	24178.0656437	77423.0263983
2012-04-28	6	NA	3497	3496	1549.375	1007.04611111	8662	5604	25136.6117505	79780.1875307
2012-04-28	7	NA	4661	4661	2205.16805556	1345.84277778	13187	8474	29660.0287568	97852.8042784
2012-04-28	8	NA	6207	6207	3544.23833333	2134.62833333	21292	13390	40440.0964912	141017.121949
2012-04-28	9	NA	7532	7532	5129.51416667	3094.42888889	31415	19125	49779.2443151	185822.899892
2012-04-28	10	NA	8481	8480	6275.03555556	4004.08638889	38012	22636	57857.85239	223756.430216
2012-04-28	11	NA	9078	9077	7030.44694444	4690.82416667	42264	24680	62319.8138264	249317.294282
2012-04-28	12	NA	9502	9502	7496.74777778	5250.92333333	45373	26536	66483.5231736	271010.412603
2012-04-28	13	NA	9680	9677	7607.16194444	5574.43305556	45273	26453	68901.5718272	283578.30217
2012-04-28	14	NA	9851	9851	7694.03361111	5627.53972222	45810	26393	69252.4608709	284706.480149
2012-04-28	15	NA	9756	9756	7424.9625	5501.26805556	44151	25635	70271.7445371	282472.423166
2012-04-28	16	NA	9315	9314	5810.86666667	4544.52777778	37410	21382	59674.6247822	238222.025161
2012-04-28	17	NA	9616	9614	6256.33388889	5053.14027778	44772	25408	66127.3237339	262448.977882
2012-04-28	18	NA	10547	10547	8537.11666667	6644.07611111	54478	30903	79533.1430679	325935.636434
2012-04-28	19	NA	10888	10888	9148.34527778	7248.61277778	58115	32697	83119.5617123	347514.475107
2012-04-28	20	NA	10995	10995	8836.84388889	6710.28083333	57675	32218	83320.9383707	348636.534058
2012-04-28	21	NA	10884	10882	8460.91	6132.45388889	55985	31148	81777.6320733	334828.214032
2012-04-28	22	NA	10916	10916	8957.02944444	6673.75222222	60689	33502	88877.5635181	360243.419467
2012-04-28	23	NA	10830	10830	9262.29611111	7204.62138889	61422	33529	93657.1914309	377591.102574
2012-04-29	0	NA	10565	10565	8879.31388889	6711.49416667	56167	30713	91358.9325651	358213.207817
2012-04-29	1	NA	10193	10191	8170.74222222	5692.25888889	50439	27942	87662.69061	326414.860751
2012-04-29	2	NA	9498	9497	7221.26861111	4695.28277778	43275	24216	78768.0324648	283925.376323
2012-04-29	3	NA	8399	8397	6021.05527778	3774.54111111	33943	19048	67201.5867881	235175.919945
2012-04-29	4	NA	6703	6702	3992.31333333	2644.90472222	21935	12494	50619.4921027	171495.413291
2012-04-29	5	NA	3888	3888	1733.35472222	1182.74277778	9386	5663	27445.7633906	87821.876933
2012-04-29	6	NA	3072	3071	1388.05222222	902.292222222	7480	4844	23045.5505392	72126.5434066
2012-04-29	7	NA	3821	3821	1827.36583333	1130.2575	10832	7059	27479.7743386	88774.0974523
2012-04-29	8	NA	4896	4896	2731.53583333	1616.00277778	16401	10239	34531.8767114	116311.573888
2012-04-29	9	NA	6247	6246	3917.28	2362.7325	24480	14760	44071.0657208	154919.566159
2012-04-29	10	NA	7442	7442	5408.55972222	3504.66111111	33677	19816	55191.787227	205202.526307
2012-04-29	11	NA	8319	8319	6357.50805556	4228.54361111	40380	23446	63390.7342993	240827.642853
2012-04-29	12	NA	8822	8822	6869.44555556	4781.82194444	42957	24936	69477.0392841	265200.290372
2012-04-29	13	NA	9116	9116	6955.00888889	5066.33611111	42569	24650	71735.8429216	274989.961249
2012-04-29	14	NA	9481	9481	7436.68138889	5515.78333333	43202	24898	76252.1750153	293143.701962
2012-04-29	15	NA	9478	9478	7321.49361111	5438.67583333	39727	23000	76514.5946655	287182.661644
2012-04-29	16	NA	9163	9162	6168.85277778	4830.68222222	36037	20714	68602.9423717	257521.499632
2012-04-29	17	NA	9119	9119	6361.52666667	5095.17083333	39852	22944	73695.4065127	273270.426707
2012-04-29	18	NA	9379	9379	7390.015	5502.98416667	44524	25617	78336.5791717	295453.077414
2012-04-29	19	NA	9378	9378	7107.63888889	4917.3825	42509	24643	75694.5074652	278326.082438
2012-04-29	20	NA	9066	9066	6513.65555556	4480.13638889	40460	23487	71349.1796322	268354.373978
2012-04-29	21	NA	8523	8523	6109.94111111	4039.42555556	37784	21869	70806.4051976	256330.110004
2012-04-29	22	NA	7973	7973	5596.84166667	3707.00555556	34765	20442	69926.7052165	246201.315015
2012-04-29	23	NA	7007	7007	4608.20611111	2957.77944444	26752	15842	57847.0450341	198107.930293
2012-04-30	0	NA	5707	5707	3312.86777778	2079.72138889	17797	10748	43368.1789879	143939.471898
2012-04-30	1	NA	3846	3844	1902.40361111	1178.02444444	10266	6203	24230.8398669	81098.1334812
2012-04-30	2	NA	2545	2544	1246.75083333	761.531388889	6910	4176	15364.0964161	51332.2737044
2012-04-30	3	NA	1858	1858	845.7225	519.766111111	4706	2835	10985.8132116	36237.5328706
2012-04-30	4	NA	1874	1874	826.344444444	540.940277778	4648	2858	13372.9974986	43817.7471371
2012-04-30	5	NA	2952	2952	1143.5675	777.808888889	7084	4654	21126.443608	67721.6257144
2012-04-30	6	NA	5645	5645	2987.98138889	1843.8	18629	12523	39927.8901415	134883.889663
2012-04-30	7	NA	7981	7981	5731.96944444	3780.80972222	33822	22484	59909.6323287	220008.430338
2012-04-30	8	NA	9136	9135	7679.365	5682.71416667	41640	26771	71215.6544426	283904.948842
2012-04-30	9	NA	9648	9648	8007.6775	5748.92388889	39962	25562	68470.5962775	282197.409079
2012-04-30	10	NA	9558	9557	7109.47555556	4850.08611111	34798	21733	60158.673812	244718.669071
2012-04-30	11	NA	9462	9462	6696.63027778	4565.77472222	34477	21574	58346.9621888	235232.539156
2012-04-30	12	NA	9468	9467	6877.28027778	4743.54361111	36813	22868	60231.312268	245642.355108
2012-04-30	13	NA	9546	9546	6769.25805556	4670.51861111	35956	22232	61049.4181254	243873.240513
2012-04-30	14	NA	9861	9861	7418.30944444	5267.82888889	39810	24500	70330.657564	277882.019931
2012-04-30	15	NA	9777	9777	7159.58611111	5311.8675	39617	23964	69754.3888208	276986.088375
2012-04-30	16	NA	9458	9458	5961.09388889	4558.49361111	35258	20954	62199.293791	260146.865563
2012-04-30	17	NA	9857	9857	6921.65555556	5353.37083333	43709	26542	70443.0813176	304755.214784
2012-04-30	18	NA	10721	10718	8730.86111111	6497.72416667	52364	31977	83164.3560442	366333.276015
2012-04-30	19	NA	10833	10832	8666.68916667	5879.89444444	52470	31931	84532.632182	358220.756416
2012-04-30	20	NA	10455	10455	7813.14638889	5307.23333333	48153	29186	84201.0623627	324767.944971
